Tweet,label
I'm really hitting all flavors of my sparkling water rap. But you know what's tripping me out? These half French and Spanish flavors.,love
".@Harry_Styles I hope you never go a day without something to make you smile. You deserve all good things. Please follow me?\n❤️💛💚💙💜\n311,553",love
"I can literally eat creamy pesto pasta topped with grilled chicken, sun dried tomatoes, asparagus and pine nuts every single day of my life",love
@lennyabrahamson May I send you a copy of #HeroTheGreyhound? Either e-book or real paper one! A boy and a greyhound #smiles #tears #laughter,love
Are you #serious that #fredsirieix lives in Peckham......South London's own #Love Guru(big up),love
Can't start a good day without a cup of tea! \n\n #tea  #day #goodday,love
@crumpledlinen he chirp,love
"@IndyMN I thought the holidays could not get any more cheerful, and then I met you. #TheNiceBot",love
"By the way, I'm wearing the smile you gave me today. \n#you #me #smile",love
#smile #instagramers : #Selfie#BestMeSelfie#Me#Smile#BestMeCameraIsGreat#EmojiGrid#LikeforLike#Friend#Girl#Boy#Tattoos#Family#6Pack#G...,love
@cedricyarbrough We love you! #hilarious   We are looking forward to SO much more!  #kudos on the #pilot @Speechless_ABC #speechless,love
"Needed levity: Hubs + I talking of @weareTYPHOON Kyle's new solo album, my 7 yo says '@KyleClark'? She loves ur news show #9News @9NEWS LOLZ",love
Literally feels sg to be happy with sam😍,love
"@SkeletonsLock 'Pleased to meet you. You obviously know me,' offers her hand to shake.",love
Watch this amazing live.ly broadcast by @evanhufferd #lively #musically,love
"Nice to see Balotelli back to his best, good player.. Just lost his way a bit!",love
This is a terrific university-a unique university..Athabasca University has become a part of my head &amp; a part of my heart' Peter MacKinnon,love
@liamch88 yeah! :) playing well ,love
"@nadyaginsburg Thank-you for unfailingly bringing so much joy into my life, you incredibly talented maker of mirth.",love
Only Geo is capable of cheering me up❤️❤️❤️,love
i mean i guess most of the mean ones are treated as like playful but i want to support yoosung without dating him ;___;,love
I love looking at my old statuses on Facebook. The one I have from four years ago on this day was about #glee. I had so many opinions...,love
"To all who follow me, whether we've ever talked or not hope you have a joyous life. Goodbye.",love
Transitioning to a new job is hard when you have nothing but joyful memories of the previous one. Thanks @LifeTeen for changing my life! ❤️,love
You're so cute @katienolan #truelove #hilarious @GarbageTime #beautiful &amp; #graceful never heard explicits spoken with such elegance. #Mingo,love
i love the word fret so much and im in heaven,love
My producer is mixing and mastering the songs now for #murky #notebook #mixtape\nThe tape will be out soon for free download 🔥🎶💨💯,love
Go one extra mile just see her smiling,love
It's meant to be!! #happy #happy,love
@reinervshunter you got this💙 #staystrong  #yourebeautiful,love
one of the main things im doing w/ 13c is filling in the void of my empty bitter heart by making everything how i wanted it to be growing up,love
I absolutely love having an anxiety attack halfway through a family meal,love
@WuffinArts :c You have my most heartfelt condolences. I'm glad it passed with levity and love in it's heart.,love
Did u laugh today? Laugh hard? I hope so..we NEED laughter now.  #love,love
@LiamJamesVernon love the optimism!! BLUE MOON!,love
@TheMandyMoore You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 🤗,love
"@gardiner_love : Thank you so much, Gloria! You're so sweet, and thoughtful! You just made my day more joyful! I love you too! 😊💕",love
@matildaswish it's great to see Matilda so happy in her new chair it will provide her with access to lots of new experiences. ,love
@RobRiggle @joelmchale @NFLonFOX I still can't get jimmy garoppolo out of my head and it's been almost 3 weeks. Thanks a lot! ,love
- its lit having a class with you!!! Your such a great person and good at cheer!!,love
"#BridgetJonesBaby is the best thing I've seen in ages! So funny, I've missed Bridget! #love #hilarious #TeamMark",love
