Tweet,label
@jamiesmart Huh! It's always my fault isn't it &gt;:(  #sulk,pessimism
Sometimes the support network is causing the damage. \n\n#support #Damaged #alone #tired #lost #hurt #nojustice #depression #surivivor #NoMore,pessimism
Been up since 4am. Too scared to go back to sleep #nightmare — feeling scared,pessimism
How's it possible to go from cheery earlier to the worst mood possible now🙄,pessimism
@hamzakhawaja99 just die depression.,pessimism
I am beyond mad that I lost track of a brown spider in my brown carpet. Where did you go? 🕷 will be sneaking up on me #frightened,pessimism
"@annafifield @washingtonpost all hands on deck at the post and in the msm as trump starts to lead in oh, fla, NC, NV, CO. #panic",pessimism
Our soldiers in war zones are held to a higher level of rules of engagement than our police officers. #sad,pessimism
"What do Aquila, Ajahnae, and Euriechsa have in common besides ridiculously stupid,horrible,ugly, God awful names? Tracey IS NOT their father",pessimism
"Fucking gutted, disheartened &amp; so pissed off.Gone from 1 off the toughest most resolute defences to the worst &amp; most shambolic #SCFC #STOHUL",pessimism
"Being abroad is causing me to make spontaneous decisions and not worry about things which is good, but the type A part of me is fuming",pessimism
“The immense importance of football is sometimes scary. When you don’t win you are responsible for so many unhappy people.” - Arsene Wenger,pessimism
and apparently he's supposed to have a Scottish accent??? I'm ,pessimism
Trying to make a #better_world is #depressing when it's a #failure -__-,pessimism
My ukulele bag has fallen apart. 😐 WELLL AT LEAST my life hasn't yet!! ,pessimism
@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact #shocking,pessimism
MY CAR IS DENTED FROM THE HAIL sad,pessimism
Most people never achieve their goals because they are afraid to fail.,pessimism
Seeing huge or really full  backpacks on people fills me with anxiety,pessimism
I miss doing nothing someone I care about and attacking their face with kisses. #foreveralone #bitter 😩,pessimism
"When your body says FUCK YOU BITCH, You ain't sleeping\n #sleep #cantsleep #drained ",pessimism
@smendler (2)  Watch out for ppl who have been filled w/ impotent rage over time - they can be led to do just about anything,pessimism
Bojack Horseman: the saddest show ever written?? #depression #season1,pessimism
"The more videos @PanicAtTheDisco  post, the more i am convinced i might should not have done that #fear #Brendonati",pessimism
"—but he just can't. He feels tired but also restless. So here he now, scrolling his own music player, playing some music through his—",pessimism
@RossKemp Omg that is just horrific. Something needs to be done. 😢,pessimism
Synth backing tracks = sadness\n#depresspop #dark #+++ #alt #fuckingmeup,pessimism
After this news I'm supposed to be so damn happy and rejoicing but I'm here like 😩😔😭😞,pessimism
it's sad when you talk to someone about ya past n how it fucked you up and then they do the same thing like people really don't have hearts,pessimism
"#Trump is #afraid of the big, bad #Hillary. #election #PresidentialDebate #PresidentialElection2016 #orangehitler #skip #hide #coward ",pessimism
need to sta dating again.I m bored #redheadteen #boldandbeautiful #lost #500aday single men dating Schkeuditz,pessimism
@MHChat I think sadness is felt very strongly physically and mentally.  It feels like it takes over and it's hard to focus at work #MHChat,pessimism
"So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who's the fav ",pessimism
@Mattwinton1 Your foot is frowning.,pessimism
Just had to reverse half way up the woods to collect the dog n I've never even reverse parked in my life 🙄 ,pessimism
I have another test tonight #nervous,pessimism
@Conorojo Loool understand the pessimism but it will 😂,pessimism
@WDWNT #spooky night at #disney #fortwilderness campground #disneyworld #powerfailure #dark,pessimism
Gen 8:21 NIV—The Lord smelled the pleasing aroma and said in his heart: “Never again will I… lifelong depravity,pessimism
Inadequacy slithers from her ears and wraps itself around her neck like the boys she wants to love her. #mpy #vss #quote #depression #poetry,pessimism
@wiIdfuI we have the same age and you're 1000 times more beautiful than me! #sad 😂,pessimism
"@DatelineNBC this is a sight, sound &amp; smell to behold in person--still gives me the creeps to think about. ",pessimism
In need of a serious nap rn,pessimism
Jimmy Carr makes me want to cry and cry *shiver* #awful,pessimism
I mourn. ha..r / ambe was ruined. what was once an ongoing shitpost about Tony's crimes was hijacked by not so vaguely racist memers,pessimism
It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! ' #sad #ourworld,pessimism
@MaureenKamash that's a good question. I really don't know. I am slowly losing my optimism,pessimism
@gmbremer is his shoulder a legit concern? 'Expects to play' isn't reassuring 2 games into the season after having shoulder problems.,pessimism
realising you have no conditioner after already shampooing 😓😓 ,pessimism
"@Mysteri759 @Ren102e906 @slb42jcb @swoozyqyah Well, I'm too old, and too stubborn about facts &amp; history to be discouraged.",pessimism
What a grim night #GetTheFireLit 🔥,pessimism
@williamcontrol just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything #shy,pessimism
I'm a nervous wreck omg,pessimism
"What u do wen ur love cheats on u ? Wen thy don't understand the emotions behind the anger, the constant waiting.. what u do ? @ritujai18874",pessimism
"I start work tmrw yall, i'm nervous lol",pessimism
Pro-lifers are condemning #MenForChoice - but I haven't seen any of you criticize the dismal American foster care/adoption system.,pessimism
Most Americans think the media is nothing but Government propaganda BS. #lies #control #BS #RiggedSystem  #garbage #oreillyfactor,pessimism
@RossKemp great programme tonight #sad #upsetting #extremeworld,pessimism
I've always had a weird grudge against stingrays ever since one killed Steve Irwin.,pessimism
I feel horrible. I have accounting today but physically and mentally am not okay 😪,pessimism
@Christy_RTR @doge_e_fresh I'm despondent,pessimism
"Eating an egg is grim, you are eating the material embodiment of a fart and an unborn chick",pessimism
Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy ,pessimism
Women don't like girls because we resent them for looking so great/we wish we still looked like that  #washed,pessimism
"Does anyone know, are both Sims in a dual sim phone both locked to the same network! #worry",pessimism
@r0Ils ppl get triggered over u smiling they're irrelevant,pessimism
I'm worried someday I'll be yelling at my kids and they'll be confused about if or not I'm being serious 😭😭😭\n\nI'm too damn playful,pessimism
"@ActualFlatticus @veggie64_leslie @mtracey Call me a pessimist, but I don't think therapy can fix whatever is wrong with Anthony Weiner.",pessimism
Should of stayed in Dubai 😞,pessimism
"With only 7 months left until I possess my undergraduate degree, I feel like I can't handle adulthood anymore  #nojobsinbiology",pessimism
Goddamn headache. ,pessimism
#RIPKara i could have seen her at a local mall or any school football games. im disheartened,pessimism
so probably hunger and depression and dissociating equals a weird time anything else,pessimism
Police: Atlanta rapper Shawty Lo killed in fiery car crash,pessimism
@MrMalky @kwr66 How awful! Switched off!,pessimism
When you lose somebody close to your heart you lose yourself as well 💔 #lost,pessimism
@dilancliff @jackcourtney95 @ConnorGarnett1 Connor said he's worried that Jack will steal his girls on a night out #nervous,pessimism
straight people are canoodling on the quad and I'm #offended,pessimism
"It's easy to #fall #asleep in class, but hard to in bed. #True  #whileyouweresleeping #insomnia #TeamFollowBack #RockTheReTweet",pessimism
I feel like I am drowning. #depression  #falure #worthless,pessimism
"@charles_gaba No, I am probably the person most likely to completely understand how gobsmacked you were to learn how true that is. #sadly",pessimism
you never call me when your sober,pessimism
i was just talking about it last week .. how does your outside appearance (ie. dread locks) affect the ability you have to work?,pessimism
@TDsNation I blame how broken madden is this year,pessimism
"@eachus At least he's willing to discuss, better than most. That and keep the insults light with occasional levity or creative BS-ing,",pessimism
@myaeggs I can't get a better look at her bc I'm too shy to make eye contact ;-;,pessimism
"@RelUnrelated While I do not see Sailer Mars being a raging liberal, I doubt that she would say such a thing.",pessimism
Don't understand reason for #Muslim countries citing #terrorism as reason for not taking #refugees. Aren't #terror attacks against infidels?,pessimism
Georgia Tech's Secondary is as soft as a marshmallow.  #horrible,pessimism
You boys dint know the game am I the game... life after death... better chose and know who side you on before my wrath does come upon us😤😤😤,pessimism
LMAO this person must hate me so bad to talk shit behind an anonymous account #awe /:,pessimism
I dread math 😴,pessimism
I don't know how people can binge watch horror films ...ALONE!😓😰,pessimism
"@Jinath_Hyder I can't have alcohol on it, sadly, but it only flares up under very specific circumstances so I just need to be more careful",pessimism
Way to get a hold of her 😊 #depressing,pessimism
"@KhoroshiySoldat --prepared.\n\n'Not as far as I know.' was her dull reply. 'There are still survivors, members from it. Like I said,-/",pessimism
@greencapt there's something to note in the fact that the mask manufacturer produced her smiling and him frowning.,pessimism
@1ChiefsDan Is that pessimism or do you just want him to get another week of rest and healing?,pessimism
When your friends want to go out drinking but you know you gonna have to say no because social #anxiety runs your life,pessimism
I feel like an appendix. I don't have a purpose. #sad #depressed #depression #alone #lonely #broken #sadness #cry #hurt #crying #life,pessimism
@JonnyOwenFilm @ringsiderobbie1 can you remember that train Sunday after Froch v Kessler ? #nightmare,pessimism
@xxmariab listen yh don't provoke me cos I'll make you cry,pessimism
tweet tweet chirp chirp losers,pessimism
"This night, room polluted with syringes, notebooks and shadows moving, this kind of night! Away melancholy, away!",pessimism
@TDYLN sadly not :(,pessimism
Democracy doesn't work\n#mob #mentality #mass #hysteria #fear #mongering #oligarchy,pessimism
I had a dream that I dropped my iPhone 7 and it broke T_T #cry #iPhone7 ,pessimism
"Kik to trade, have fun or a conversation  (kik: youraffair) #kik #kikme #messageme #textme #pics #trade #tradepics #dm #snap #bored",pessimism
Sometimes The Worst Place You Can Be Is In Your Own Head.'\n\n #quotes #worstenemy  #thinktoomuch,pessimism
World is facing #terrorism. Where #Terrorist's school exist? Who are terrorist's teacher &amp; father. Which is terrorist's motherland?,pessimism
@RobertWesley3 I'm #mad that my brother is #sad ! Feel better bub!,pessimism
if you do me wrong i will not hesitate to block you and cut you out of my life completely 😇 it's one of my greatest talents,pessimism
i lost my wallet lol.... again....,pessimism
Buddha doesn't possess enough power to deliver you from your affliction!,pessimism
@delhi_lawyer @BhagwanUvach @ShivAroor sad . This is not film story. Who knows could be ploy to escalate tension. Unverified report no hype,pessimism
"@big_SL8 Show some respect, that's all...  If u havent go to war u cant say anything.. U havent lost friends and mates on war, so Ahut it!!",pessimism
@JasonBHampton it's Bowers. I went and drove it for a while this evening #horrible,pessimism
Incredibly shocked and disappointed with @united customer service. Really making me rethink flying with them in the future. #unhappy,pessimism
"Luis Ortiz ducked by Ustinov which means fights off, and he left @GoldenBoyBoxing future not looking to bright for Ortiz #boxing",pessimism
Fosu Mensah is having a complete nightmare! It's the reason all Northamptons attacks come from the left.,pessimism
"2day's most used term is, #terrorism, with many addresses and forms. On my #opinion, the only form of terrorism in this world is, injustice!",pessimism
2 applications for my dbs and still waiting. Been over a year now. Going to loose my job 👍🏿 @GOVUK  #thanks #unhappy #crb,pessimism
"hmm somehow twitter feels really depressing, more like negative today...I think I missed something 😕",pessimism
@cristinalaila1 just when I thought this disgusting man couldn't sink any lower-like Hillary he his depravity of character has no bottom,pessimism
@tysonwaters and @WatersWife 'Being over it.' Why USA has #panicattacks #anxiety #depression and so much medication!,pessimism
@hedgegirl I was only joking. I don't have any parents. 😈 #dark,pessimism
"If a friend lost his/her phone, how long do they have to mourn their lost phones before you ask for their earpiece?",pessimism
"I get discouraged because I try for 5 fucking years a contact with Lady Gaga but are thousands of tweets, how she would see my tweet? :(",pessimism
The @Orioles are in contention and hosting @RedSox nation and Camden is empty #sad,pessimism
@isthataspider @dhodgs i will fight this guy! Don't insult the lions like that! But seriously they kinda are.Wasted some of the best players,pessimism
I'm highly animated even though I'm decomposing.,pessimism
